timestamp,symbol,signal,volume,mean_volume,current_pct,price_threshold,trail_stop_pct,green_volume,green_price,red_price
2026-07-13 15:29:57.452269,IONQ,none,607526.0,772134.5714285715,0.20592020592020152,0.5040363737596516,0.5040363737596516,False,False,False
2026-07-13 15:29:57.644432,BKSY,none,48806.0,53913.857142857145,-0.6968641114982568,1.7818903562385908,1.7818903562385908,False,False,False
2026-07-13 15:29:57.828247,TEAM,none,111919.0,140295.2857142857,0.3695881731784523,0.43471736474712747,0.43471736474712747,False,False,False
2026-07-13 15:29:58.023188,CRWD,none,242422.0,172868.85714285713,0.41562316832738383,0.3817474872588862,0.4,False,True,False
2026-07-13 15:29:58.214413,SHOP,none,262039.0,200471.14285714287,-0.007980209081482018,0.5611309753833233,0.5611309753833233,False,False,False
2026-07-13 15:59:59.147135,RKLB,none,564070.0,628798.1428571428,0.131319763624418,0.6088180782274539,0.6088180782274539,False,False,False
2026-07-13 15:59:59.332991,QNT,none,123679.0,80778.57142857143,-0.047430830039527486,1.3784648329761184,1.3784648329761184,True,False,False
2026-07-13 15:59:59.517114,SATL,none,186893.0,142246.85714285713,-1.2073310423826034,0.9207155439491946,0.9207155439491946,False,False,True
2026-07-13 15:59:59.711960,NBIS,none,418330.0,419872.5714285714,0.8568938807126308,1.190010999808191,1.190010999808191,False,False,False
2026-07-13 15:59:59.900235,INTC,none,4799501.0,3392786.5714285714,-0.2833414753297431,0.3348983426781882,0.4,False,False,False
2026-07-13 16:00:00.086300,MRVL,none,898960.0,707702.8571428572,-0.02306060326537356,0.6536792976381687,0.6536792976381687,False,False,False
2026-07-13 16:00:00.273839,AMKR,none,112686.0,96449.28571428571,0.2738475581925949,0.30414763286943136,0.4,False,False,False
2026-07-13 16:00:00.459211,NVTS,none,536690.0,511626.28571428574,0.590138067061142,0.48453462102375194,0.48453462102375194,False,True,False
2026-07-13 16:00:00.659267,ON,SELL,362294.0,184572.7142857143,-0.5065521418346085,0.22359065961899496,0.4,True,False,True
2026-07-13 16:00:03.372818,AOSL,SELL,42558.0,13006.285714285714,-0.7490636704119793,0.6704487379498183,0.6704487379498183,True,False,True
2026-07-13 16:00:06.069061,JOBY,none,2870922.0,3529200.4285714286,-0.26702269692924513,0.4007520901858481,0.4007520901858481,False,False,False
2026-07-13 16:00:06.264528,IONQ,none,863484.0,776435.5714285715,-0.4109940919599193,0.40635913257443573,0.40635913257443573,False,False,True
2026-07-13 16:00:06.462499,BKSY,none,127292.0,78954.71428571429,-0.2732240437158481,1.8498837589670636,1.8498837589670636,True,False,False
2026-07-13 16:00:06.656333,TEAM,none,203062.0,168023.0,-0.9359554106635825,0.5172175686712349,0.5172175686712349,False,False,True
2026-07-13 16:00:06.845089,CRWD,none,248782.0,190177.0,-0.9601103331211555,0.4489111354934507,0.4489111354934507,False,False,True
2026-07-13 16:00:07.027741,SHOP,none,292679.0,221715.7142857143,-0.582787801373147,0.5539503153757823,0.5539503153757823,False,False,True
