wall_clock,bar_date,open,high,low,close,volume
2026-08-11T14:31:38.807442-04:00,2026-08-11 13:30:00-04:00,197.64,198.49,197.52,198.19,269764.0
2026-08-11T14:31:38.807442-04:00,2026-08-11 14:00:00-04:00,198.18,198.48,197.89,198.37,137526.0
2026-08-11T14:31:58.995985-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.63,197.64,254898.0
2026-08-11T14:31:58.995985-04:00,2026-08-11 13:30:00-04:00,197.64,198.49,197.52,198.19,269764.0
2026-08-11T14:31:58.995985-04:00,2026-08-11 14:00:00-04:00,198.18,198.49,197.89,198.46,142863.0
2026-08-11T14:32:19.193460-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.63,197.64,254898.0
2026-08-11T14:32:19.193460-04:00,2026-08-11 13:30:00-04:00,197.64,198.49,197.52,198.19,269764.0
2026-08-11T14:32:19.193460-04:00,2026-08-11 14:00:00-04:00,198.18,198.49,197.89,198.46,142863.0
2026-08-11T14:32:39.379244-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.63,197.64,254898.0
2026-08-11T14:32:39.379244-04:00,2026-08-11 13:30:00-04:00,197.64,198.49,197.52,198.19,269764.0
2026-08-11T14:32:39.379244-04:00,2026-08-11 14:00:00-04:00,198.18,198.49,197.89,198.35,147041.0
2026-08-11T14:32:59.566263-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.63,197.64,254898.0
2026-08-11T14:32:59.566263-04:00,2026-08-11 13:30:00-04:00,197.64,198.49,197.52,198.19,269764.0
2026-08-11T14:32:59.566263-04:00,2026-08-11 14:00:00-04:00,198.18,198.49,197.89,198.35,148625.0
2026-08-11T14:33:19.761497-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.63,197.64,254898.0
2026-08-11T14:33:19.761497-04:00,2026-08-11 13:30:00-04:00,197.64,198.49,197.52,198.19,269764.0
2026-08-11T14:33:19.761497-04:00,2026-08-11 14:00:00-04:00,198.18,198.49,197.89,198.35,148625.0
2026-08-11T14:33:39.956245-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.63,197.64,254898.0
2026-08-11T14:33:39.956245-04:00,2026-08-11 13:30:00-04:00,197.64,198.49,197.52,198.19,269764.0
2026-08-11T14:33:39.956245-04:00,2026-08-11 14:00:00-04:00,198.18,198.49,197.89,198.39,161292.0
2026-08-11T14:34:00.211790-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.63,197.64,254898.0
2026-08-11T14:34:00.211790-04:00,2026-08-11 13:30:00-04:00,197.64,198.49,197.52,198.19,269764.0
2026-08-11T14:34:00.211790-04:00,2026-08-11 14:00:00-04:00,198.18,198.49,197.89,198.31,162845.0
2026-08-11T14:34:20.410564-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.63,197.64,254898.0
2026-08-11T14:34:20.410564-04:00,2026-08-11 13:30:00-04:00,197.64,198.49,197.52,198.19,269764.0
2026-08-11T14:34:20.410564-04:00,2026-08-11 14:00:00-04:00,198.18,198.49,197.89,198.31,162845.0
2026-08-11T14:34:40.602605-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.63,197.64,254898.0
2026-08-11T14:34:40.602605-04:00,2026-08-11 13:30:00-04:00,197.64,198.49,197.52,198.19,269764.0
2026-08-11T14:34:40.602605-04:00,2026-08-11 14:00:00-04:00,198.18,198.49,197.89,198.28,164316.0
2026-08-11T14:35:00.790225-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.63,197.64,254898.0
2026-08-11T14:35:00.790225-04:00,2026-08-11 13:30:00-04:00,197.64,198.49,197.52,198.19,269764.0
2026-08-11T14:35:00.790225-04:00,2026-08-11 14:00:00-04:00,198.18,198.49,197.89,198.18,168826.0
2026-08-11T14:35:20.978979-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.63,197.64,254898.0
2026-08-11T14:35:20.978979-04:00,2026-08-11 13:30:00-04:00,197.64,198.49,197.52,198.19,269764.0
2026-08-11T14:35:20.978979-04:00,2026-08-11 14:00:00-04:00,198.18,198.49,197.89,198.18,168826.0
2026-08-11T14:35:41.177778-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.63,197.64,254898.0
2026-08-11T14:35:41.177778-04:00,2026-08-11 13:30:00-04:00,197.64,198.49,197.52,198.19,269764.0
2026-08-11T14:35:41.177778-04:00,2026-08-11 14:00:00-04:00,198.18,198.49,197.89,198.13,170455.0
2026-08-11T14:36:01.375190-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.63,197.64,254898.0
2026-08-11T14:36:01.375190-04:00,2026-08-11 13:30:00-04:00,197.64,198.49,197.52,198.19,269764.0
2026-08-11T14:36:01.375190-04:00,2026-08-11 14:00:00-04:00,198.18,198.49,197.89,198.08,179754.0
2026-08-11T14:36:21.561931-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.63,197.64,254898.0
2026-08-11T14:36:21.561931-04:00,2026-08-11 13:30:00-04:00,197.64,198.49,197.52,198.19,269764.0
2026-08-11T14:36:21.561931-04:00,2026-08-11 14:00:00-04:00,198.18,198.49,197.89,198.08,179754.0
2026-08-11T14:36:41.757989-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.63,197.64,254898.0
2026-08-11T14:36:41.757989-04:00,2026-08-11 13:30:00-04:00,197.64,198.49,197.52,198.19,269764.0
2026-08-11T14:36:41.757989-04:00,2026-08-11 14:00:00-04:00,198.18,198.49,197.89,198.09,183677.0
2026-08-11T14:37:01.946170-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.63,197.64,254898.0
2026-08-11T14:37:01.946170-04:00,2026-08-11 13:30:00-04:00,197.64,198.49,197.52,198.19,269764.0
2026-08-11T14:37:01.946170-04:00,2026-08-11 14:00:00-04:00,198.18,198.49,197.89,198.27,185978.0
2026-08-11T14:37:22.137411-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.63,197.64,254898.0
2026-08-11T14:37:22.137411-04:00,2026-08-11 13:30:00-04:00,197.64,198.49,197.52,198.19,269764.0
2026-08-11T14:37:22.137411-04:00,2026-08-11 14:00:00-04:00,198.18,198.49,197.89,198.27,185978.0
2026-08-11T14:37:42.332569-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.63,197.64,254898.0
2026-08-11T14:37:42.332569-04:00,2026-08-11 13:30:00-04:00,197.64,198.49,197.52,198.19,269764.0
2026-08-11T14:37:42.332569-04:00,2026-08-11 14:00:00-04:00,198.18,198.49,197.89,198.26,187934.0
2026-08-11T14:38:02.525025-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.63,197.64,254898.0
2026-08-11T14:38:02.525025-04:00,2026-08-11 13:30:00-04:00,197.64,198.49,197.52,198.19,269764.0
2026-08-11T14:38:02.525025-04:00,2026-08-11 14:00:00-04:00,198.18,198.49,197.89,198.32,190398.0
2026-08-11T14:38:22.716822-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.63,197.64,254898.0
2026-08-11T14:38:22.716822-04:00,2026-08-11 13:30:00-04:00,197.64,198.49,197.52,198.19,269764.0
2026-08-11T14:38:22.716822-04:00,2026-08-11 14:00:00-04:00,198.18,198.49,197.89,198.32,190398.0
2026-08-11T14:38:42.916554-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.63,197.64,254898.0
2026-08-11T14:38:42.916554-04:00,2026-08-11 13:30:00-04:00,197.64,198.49,197.52,198.19,269764.0
2026-08-11T14:38:42.916554-04:00,2026-08-11 14:00:00-04:00,198.18,198.49,197.89,198.12,194567.0
2026-08-11T14:39:03.116360-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.63,197.64,254898.0
2026-08-11T14:39:03.116360-04:00,2026-08-11 13:30:00-04:00,197.64,198.49,197.52,198.19,269764.0
2026-08-11T14:39:03.116360-04:00,2026-08-11 14:00:00-04:00,198.18,198.49,197.89,198.18,196313.0
2026-08-11T14:39:23.312552-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.63,197.64,254898.0
2026-08-11T14:39:23.312552-04:00,2026-08-11 13:30:00-04:00,197.64,198.49,197.52,198.19,269764.0
2026-08-11T14:39:23.312552-04:00,2026-08-11 14:00:00-04:00,198.18,198.49,197.89,198.18,196313.0
2026-08-11T14:39:43.509700-04:00,2026-08-11 13:00:00-04:00,198.48,198.54,197.63,197.64,254898.0
2026-08-11T14:39:43.509700-04:00,2026-08-11 13:30:00-04:00,197.64,198.49,197.52,198.19,269764.0
2026-08-11T14:39:43.509700-04:00,2026-08-11 14:00:00-04:00,198.18,198.49,197.89,198.3,199651.0
2026-08-11T14:59:03.840844-04:00,2026-08-11 13:30:00-04:00,197.64,198.49,197.52,198.19,269764.0
2026-08-11T14:59:03.840844-04:00,2026-08-11 14:00:00-04:00,198.18,198.49,197.5,197.71,286906.0
2026-08-11T14:59:03.840844-04:00,2026-08-11 14:30:00-04:00,197.75,199.19,197.75,199.13,150224.0
2026-08-11T14:59:24.629339-04:00,2026-08-11 13:30:00-04:00,197.64,198.49,197.52,198.19,269764.0
2026-08-11T14:59:24.629339-04:00,2026-08-11 14:00:00-04:00,198.18,198.49,197.5,197.71,286906.0
2026-08-11T14:59:24.629339-04:00,2026-08-11 14:30:00-04:00,197.75,199.19,197.75,199.13,150224.0
2026-08-11T14:59:44.824090-04:00,2026-08-11 13:30:00-04:00,197.64,198.49,197.52,198.19,269764.0
2026-08-11T14:59:44.824090-04:00,2026-08-11 14:00:00-04:00,198.18,198.49,197.5,197.71,286906.0
2026-08-11T14:59:44.824090-04:00,2026-08-11 14:30:00-04:00,197.75,199.36,197.75,199.23,154446.0
2026-08-11T15:00:05.014543-04:00,2026-08-11 13:30:00-04:00,197.64,198.49,197.52,198.19,269764.0
2026-08-11T15:00:05.014543-04:00,2026-08-11 14:00:00-04:00,198.18,198.49,197.5,197.71,286906.0
2026-08-11T15:00:05.014543-04:00,2026-08-11 14:30:00-04:00,197.75,199.36,197.75,199.16,159156.0
2026-08-11T15:00:25.204334-04:00,2026-08-11 13:30:00-04:00,197.64,198.49,197.52,198.19,269764.0
2026-08-11T15:00:25.204334-04:00,2026-08-11 14:00:00-04:00,198.18,198.49,197.5,197.71,286906.0
2026-08-11T15:00:25.204334-04:00,2026-08-11 14:30:00-04:00,197.75,199.36,197.75,199.16,159156.0
2026-08-11T15:00:45.421513-04:00,2026-08-11 13:30:00-04:00,197.64,198.49,197.52,198.19,269764.0
2026-08-11T15:00:45.421513-04:00,2026-08-11 14:00:00-04:00,198.18,198.49,197.5,197.71,286906.0
2026-08-11T15:00:45.421513-04:00,2026-08-11 14:30:00-04:00,197.75,199.36,197.75,199.23,162462.0
2026-08-11T15:01:05.627367-04:00,2026-08-11 13:30:00-04:00,197.64,198.49,197.52,198.19,269764.0
2026-08-11T15:01:05.627367-04:00,2026-08-11 14:00:00-04:00,198.18,198.49,197.5,197.71,286906.0
2026-08-11T15:01:05.627367-04:00,2026-08-11 14:30:00-04:00,197.75,199.36,197.75,199.19,165599.0
2026-08-11T15:01:25.829099-04:00,2026-08-11 13:30:00-04:00,197.64,198.49,197.52,198.19,269764.0
2026-08-11T15:01:25.829099-04:00,2026-08-11 14:00:00-04:00,198.18,198.49,197.5,197.71,286906.0
2026-08-11T15:01:25.829099-04:00,2026-08-11 14:30:00-04:00,197.75,199.36,197.75,199.19,165599.0
2026-08-11T15:01:46.036660-04:00,2026-08-11 13:30:00-04:00,197.64,198.49,197.52,198.19,269764.0
2026-08-11T15:01:46.036660-04:00,2026-08-11 14:00:00-04:00,198.18,198.49,197.5,197.71,286906.0
2026-08-11T15:01:46.036660-04:00,2026-08-11 14:30:00-04:00,197.75,199.36,197.75,199.25,172652.0
2026-08-11T15:02:06.227996-04:00,2026-08-11 13:30:00-04:00,197.64,198.49,197.52,198.19,269764.0
2026-08-11T15:02:06.227996-04:00,2026-08-11 14:00:00-04:00,198.18,198.49,197.5,197.71,286906.0
2026-08-11T15:02:06.227996-04:00,2026-08-11 14:30:00-04:00,197.75,199.36,197.75,199.1,174194.0
2026-08-11T15:02:26.420644-04:00,2026-08-11 13:30:00-04:00,197.64,198.49,197.52,198.19,269764.0
2026-08-11T15:02:26.420644-04:00,2026-08-11 14:00:00-04:00,198.18,198.49,197.5,197.71,286906.0
2026-08-11T15:02:26.420644-04:00,2026-08-11 14:30:00-04:00,197.75,199.36,197.75,199.1,174194.0
2026-08-11T15:02:46.650367-04:00,2026-08-11 13:30:00-04:00,197.64,198.49,197.52,198.19,269764.0
2026-08-11T15:02:46.650367-04:00,2026-08-11 14:00:00-04:00,198.18,198.49,197.5,197.71,286906.0
2026-08-11T15:02:46.650367-04:00,2026-08-11 14:30:00-04:00,197.75,199.36,197.75,199.22,177285.0
2026-08-11T15:03:06.837832-04:00,2026-08-11 13:30:00-04:00,197.64,198.49,197.52,198.19,269764.0
2026-08-11T15:03:06.837832-04:00,2026-08-11 14:00:00-04:00,198.18,198.49,197.5,197.71,286906.0
2026-08-11T15:03:06.837832-04:00,2026-08-11 14:30:00-04:00,197.75,199.36,197.75,199.14,181365.0
2026-08-11T15:03:27.058915-04:00,2026-08-11 13:30:00-04:00,197.64,198.49,197.52,198.19,269764.0
2026-08-11T15:03:27.058915-04:00,2026-08-11 14:00:00-04:00,198.18,198.49,197.5,197.71,286906.0
2026-08-11T15:03:27.058915-04:00,2026-08-11 14:30:00-04:00,197.75,199.36,197.75,199.14,181365.0
2026-08-11T15:03:47.248745-04:00,2026-08-11 13:30:00-04:00,197.64,198.49,197.52,198.19,269764.0
2026-08-11T15:03:47.248745-04:00,2026-08-11 14:00:00-04:00,198.18,198.49,197.5,197.71,286906.0
2026-08-11T15:03:47.248745-04:00,2026-08-11 14:30:00-04:00,197.75,199.36,197.75,199.22,184510.0
2026-08-11T15:04:07.433379-04:00,2026-08-11 13:30:00-04:00,197.64,198.49,197.52,198.19,269764.0
2026-08-11T15:04:07.433379-04:00,2026-08-11 14:00:00-04:00,198.18,198.49,197.5,197.71,286906.0
2026-08-11T15:04:07.433379-04:00,2026-08-11 14:30:00-04:00,197.75,199.36,197.75,199.28,187563.0
2026-08-11T15:04:27.626160-04:00,2026-08-11 13:30:00-04:00,197.64,198.49,197.52,198.19,269764.0
2026-08-11T15:04:27.626160-04:00,2026-08-11 14:00:00-04:00,198.18,198.49,197.5,197.71,286906.0
2026-08-11T15:04:27.626160-04:00,2026-08-11 14:30:00-04:00,197.75,199.36,197.75,199.28,187563.0
2026-08-11T15:04:47.821647-04:00,2026-08-11 13:30:00-04:00,197.64,198.49,197.52,198.19,269764.0
2026-08-11T15:04:47.821647-04:00,2026-08-11 14:00:00-04:00,198.18,198.49,197.5,197.71,286906.0
2026-08-11T15:04:47.821647-04:00,2026-08-11 14:30:00-04:00,197.75,199.48,197.75,199.48,189300.0
2026-08-11T15:05:08.003849-04:00,2026-08-11 13:30:00-04:00,197.64,198.49,197.52,198.19,269764.0
2026-08-11T15:05:08.003849-04:00,2026-08-11 14:00:00-04:00,198.18,198.49,197.5,197.71,286906.0
2026-08-11T15:05:08.003849-04:00,2026-08-11 14:30:00-04:00,197.75,199.65,197.75,199.61,193331.0
2026-08-11T15:05:28.224265-04:00,2026-08-11 13:30:00-04:00,197.64,198.49,197.52,198.19,269764.0
2026-08-11T15:05:28.224265-04:00,2026-08-11 14:00:00-04:00,198.18,198.49,197.5,197.71,286906.0
2026-08-11T15:05:28.224265-04:00,2026-08-11 14:30:00-04:00,197.75,199.65,197.75,199.61,193331.0
2026-08-11T15:05:48.422889-04:00,2026-08-11 13:30:00-04:00,197.64,198.49,197.52,198.19,269764.0
2026-08-11T15:05:48.422889-04:00,2026-08-11 14:00:00-04:00,198.18,198.49,197.5,197.71,286906.0
2026-08-11T15:05:48.422889-04:00,2026-08-11 14:30:00-04:00,197.75,199.65,197.75,199.53,199676.0
2026-08-11T15:06:08.606953-04:00,2026-08-11 13:30:00-04:00,197.64,198.49,197.52,198.19,269764.0
2026-08-11T15:06:08.606953-04:00,2026-08-11 14:00:00-04:00,198.18,198.49,197.5,197.71,286906.0
2026-08-11T15:06:08.606953-04:00,2026-08-11 14:30:00-04:00,197.75,199.68,197.75,199.45,201700.0
2026-08-11T15:06:28.801422-04:00,2026-08-11 13:30:00-04:00,197.64,198.49,197.52,198.19,269764.0
2026-08-11T15:06:28.801422-04:00,2026-08-11 14:00:00-04:00,198.18,198.49,197.5,197.71,286906.0
2026-08-11T15:06:28.801422-04:00,2026-08-11 14:30:00-04:00,197.75,199.68,197.75,199.45,201700.0
2026-08-11T15:06:48.986850-04:00,2026-08-11 13:30:00-04:00,197.64,198.49,197.52,198.19,269764.0
2026-08-11T15:06:48.986850-04:00,2026-08-11 14:00:00-04:00,198.18,198.49,197.5,197.71,286906.0
2026-08-11T15:06:48.986850-04:00,2026-08-11 14:30:00-04:00,197.75,199.68,197.75,199.44,203369.0
2026-08-11T15:07:09.195448-04:00,2026-08-11 13:30:00-04:00,197.64,198.49,197.52,198.19,269764.0
2026-08-11T15:07:09.195448-04:00,2026-08-11 14:00:00-04:00,198.18,198.49,197.5,197.71,286906.0
2026-08-11T15:07:09.195448-04:00,2026-08-11 14:30:00-04:00,197.75,199.68,197.75,199.36,205267.0
2026-08-11T15:07:29.383679-04:00,2026-08-11 13:30:00-04:00,197.64,198.49,197.52,198.19,269764.0
2026-08-11T15:07:29.383679-04:00,2026-08-11 14:00:00-04:00,198.18,198.49,197.5,197.71,286906.0
2026-08-11T15:07:29.383679-04:00,2026-08-11 14:30:00-04:00,197.75,199.68,197.75,199.37,206479.0
2026-08-11T15:07:49.577052-04:00,2026-08-11 13:30:00-04:00,197.64,198.49,197.52,198.19,269764.0
2026-08-11T15:07:49.577052-04:00,2026-08-11 14:00:00-04:00,198.18,198.49,197.5,197.71,286906.0
2026-08-11T15:07:49.577052-04:00,2026-08-11 14:30:00-04:00,197.75,199.68,197.75,199.37,206479.0
2026-08-11T15:08:09.766456-04:00,2026-08-11 13:30:00-04:00,197.64,198.49,197.52,198.19,269764.0
2026-08-11T15:08:09.766456-04:00,2026-08-11 14:00:00-04:00,198.18,198.49,197.5,197.71,286906.0
2026-08-11T15:08:09.766456-04:00,2026-08-11 14:30:00-04:00,197.75,199.68,197.75,199.47,207425.0
2026-08-11T15:08:29.972951-04:00,2026-08-11 13:30:00-04:00,197.64,198.49,197.52,198.19,269764.0
2026-08-11T15:08:29.972951-04:00,2026-08-11 14:00:00-04:00,198.18,198.49,197.5,197.71,286906.0
2026-08-11T15:08:29.972951-04:00,2026-08-11 14:30:00-04:00,197.75,199.68,197.75,199.55,209241.0
2026-08-11T15:08:50.172557-04:00,2026-08-11 13:30:00-04:00,197.64,198.49,197.52,198.19,269764.0
2026-08-11T15:08:50.172557-04:00,2026-08-11 14:00:00-04:00,198.18,198.49,197.5,197.71,286906.0
2026-08-11T15:08:50.172557-04:00,2026-08-11 14:30:00-04:00,197.75,199.68,197.75,199.55,209241.0
2026-08-11T15:09:10.359606-04:00,2026-08-11 13:30:00-04:00,197.64,198.49,197.52,198.19,269764.0
2026-08-11T15:09:10.359606-04:00,2026-08-11 14:00:00-04:00,198.18,198.49,197.5,197.71,286906.0
2026-08-11T15:09:10.359606-04:00,2026-08-11 14:30:00-04:00,197.75,199.68,197.75,199.49,212122.0
2026-08-11T15:09:30.545364-04:00,2026-08-11 13:30:00-04:00,197.64,198.49,197.52,198.19,269764.0
2026-08-11T15:09:30.545364-04:00,2026-08-11 14:00:00-04:00,198.18,198.49,197.5,197.71,286906.0
2026-08-11T15:09:30.545364-04:00,2026-08-11 14:30:00-04:00,197.75,199.68,197.75,199.54,214241.0
2026-08-11T15:09:50.764002-04:00,2026-08-11 13:30:00-04:00,197.64,198.49,197.52,198.19,269764.0
2026-08-11T15:09:50.764002-04:00,2026-08-11 14:00:00-04:00,198.18,198.49,197.5,197.71,286906.0
2026-08-11T15:09:50.764002-04:00,2026-08-11 14:30:00-04:00,197.75,199.68,197.75,199.54,214241.0
2026-08-11T15:29:11.060120-04:00,2026-08-11 14:00:00-04:00,198.18,198.49,197.5,197.71,286906.0
2026-08-11T15:29:11.060120-04:00,2026-08-11 14:30:00-04:00,197.75,199.74,197.75,199.36,251350.0
2026-08-11T15:29:11.060120-04:00,2026-08-11 15:00:00-04:00,199.37,199.54,198.6,199.42,145140.0
2026-08-11T15:29:31.858017-04:00,2026-08-11 14:00:00-04:00,198.18,198.49,197.5,197.71,286906.0
2026-08-11T15:29:31.858017-04:00,2026-08-11 14:30:00-04:00,197.75,199.74,197.75,199.36,251350.0
2026-08-11T15:29:31.858017-04:00,2026-08-11 15:00:00-04:00,199.37,199.54,198.6,199.41,150463.0
2026-08-11T15:29:52.067746-04:00,2026-08-11 14:00:00-04:00,198.18,198.49,197.5,197.71,286906.0
2026-08-11T15:29:52.067746-04:00,2026-08-11 14:30:00-04:00,197.75,199.74,197.75,199.36,251350.0
2026-08-11T15:29:52.067746-04:00,2026-08-11 15:00:00-04:00,199.37,199.54,198.6,199.41,150463.0
2026-08-11T15:30:12.262132-04:00,2026-08-11 14:00:00-04:00,198.18,198.49,197.5,197.71,286906.0
2026-08-11T15:30:12.262132-04:00,2026-08-11 14:30:00-04:00,197.75,199.74,197.75,199.36,251350.0
2026-08-11T15:30:12.262132-04:00,2026-08-11 15:00:00-04:00,199.37,199.54,198.6,199.3,154212.0
2026-08-11T15:30:32.457550-04:00,2026-08-11 14:00:00-04:00,198.18,198.49,197.5,197.71,286906.0
2026-08-11T15:30:32.457550-04:00,2026-08-11 14:30:00-04:00,197.75,199.74,197.75,199.36,251350.0
2026-08-11T15:30:32.457550-04:00,2026-08-11 15:00:00-04:00,199.37,199.54,198.6,199.28,157689.0
2026-08-11T15:30:52.682928-04:00,2026-08-11 14:00:00-04:00,198.18,198.49,197.5,197.71,286906.0
2026-08-11T15:30:52.682928-04:00,2026-08-11 14:30:00-04:00,197.75,199.74,197.75,199.36,251350.0
2026-08-11T15:30:52.682928-04:00,2026-08-11 15:00:00-04:00,199.37,199.54,198.6,199.28,157689.0
2026-08-11T15:31:12.907423-04:00,2026-08-11 14:00:00-04:00,198.18,198.49,197.5,197.71,286906.0
2026-08-11T15:31:12.907423-04:00,2026-08-11 14:30:00-04:00,197.75,199.74,197.75,199.36,251350.0
2026-08-11T15:31:12.907423-04:00,2026-08-11 15:00:00-04:00,199.37,199.54,198.6,199.28,161003.0
2026-08-11T15:31:33.110536-04:00,2026-08-11 14:00:00-04:00,198.18,198.49,197.5,197.71,286906.0
2026-08-11T15:31:33.110536-04:00,2026-08-11 14:30:00-04:00,197.75,199.74,197.75,199.36,251350.0
2026-08-11T15:31:33.110536-04:00,2026-08-11 15:00:00-04:00,199.37,199.54,198.6,199.36,171481.0
2026-08-11T15:31:53.301293-04:00,2026-08-11 14:00:00-04:00,198.18,198.49,197.5,197.71,286906.0
2026-08-11T15:31:53.301293-04:00,2026-08-11 14:30:00-04:00,197.75,199.74,197.75,199.36,251350.0
2026-08-11T15:31:53.301293-04:00,2026-08-11 15:00:00-04:00,199.37,199.54,198.6,199.36,171481.0
2026-08-11T15:32:13.494925-04:00,2026-08-11 14:00:00-04:00,198.18,198.49,197.5,197.71,286906.0
2026-08-11T15:32:13.494925-04:00,2026-08-11 14:30:00-04:00,197.75,199.74,197.75,199.36,251350.0
2026-08-11T15:32:13.494925-04:00,2026-08-11 15:00:00-04:00,199.37,199.54,198.6,199.34,176551.0
2026-08-11T15:32:33.716679-04:00,2026-08-11 14:00:00-04:00,198.18,198.49,197.5,197.71,286906.0
2026-08-11T15:32:33.716679-04:00,2026-08-11 14:30:00-04:00,197.75,199.74,197.75,199.36,251350.0
2026-08-11T15:32:33.716679-04:00,2026-08-11 15:00:00-04:00,199.37,199.54,198.6,199.44,180046.0
2026-08-11T15:32:53.916296-04:00,2026-08-11 14:00:00-04:00,198.18,198.49,197.5,197.71,286906.0
2026-08-11T15:32:53.916296-04:00,2026-08-11 14:30:00-04:00,197.75,199.74,197.75,199.36,251350.0
2026-08-11T15:32:53.916296-04:00,2026-08-11 15:00:00-04:00,199.37,199.54,198.6,199.44,180046.0
2026-08-11T15:33:14.103689-04:00,2026-08-11 14:00:00-04:00,198.18,198.49,197.5,197.71,286906.0
2026-08-11T15:33:14.103689-04:00,2026-08-11 14:30:00-04:00,197.75,199.74,197.75,199.36,251350.0
2026-08-11T15:33:14.103689-04:00,2026-08-11 15:00:00-04:00,199.37,199.54,198.6,199.28,183489.0
2026-08-11T15:33:34.305768-04:00,2026-08-11 14:00:00-04:00,198.18,198.49,197.5,197.71,286906.0
2026-08-11T15:33:34.305768-04:00,2026-08-11 14:30:00-04:00,197.75,199.74,197.75,199.36,251350.0
2026-08-11T15:33:34.305768-04:00,2026-08-11 15:00:00-04:00,199.37,199.54,198.6,199.33,186942.0
2026-08-11T15:33:54.529017-04:00,2026-08-11 14:00:00-04:00,198.18,198.49,197.5,197.71,286906.0
2026-08-11T15:33:54.529017-04:00,2026-08-11 14:30:00-04:00,197.75,199.74,197.75,199.36,251350.0
2026-08-11T15:33:54.529017-04:00,2026-08-11 15:00:00-04:00,199.37,199.54,198.6,199.33,186942.0
2026-08-11T15:34:14.744700-04:00,2026-08-11 14:00:00-04:00,198.18,198.49,197.5,197.71,286906.0
2026-08-11T15:34:14.744700-04:00,2026-08-11 14:30:00-04:00,197.75,199.74,197.75,199.36,251350.0
2026-08-11T15:34:14.744700-04:00,2026-08-11 15:00:00-04:00,199.37,199.56,198.6,199.55,189701.0
2026-08-11T15:34:34.938003-04:00,2026-08-11 14:00:00-04:00,198.18,198.49,197.5,197.71,286906.0
2026-08-11T15:34:34.938003-04:00,2026-08-11 14:30:00-04:00,197.75,199.74,197.75,199.36,251350.0
2026-08-11T15:34:34.938003-04:00,2026-08-11 15:00:00-04:00,199.37,199.61,198.6,199.5,193345.0
2026-08-11T15:34:55.121014-04:00,2026-08-11 14:00:00-04:00,198.18,198.49,197.5,197.71,286906.0
2026-08-11T15:34:55.121014-04:00,2026-08-11 14:30:00-04:00,197.75,199.74,197.75,199.36,251350.0
2026-08-11T15:34:55.121014-04:00,2026-08-11 15:00:00-04:00,199.37,199.61,198.6,199.5,193345.0
2026-08-11T15:35:15.377468-04:00,2026-08-11 14:00:00-04:00,198.18,198.49,197.5,197.71,286906.0
2026-08-11T15:35:15.377468-04:00,2026-08-11 14:30:00-04:00,197.75,199.74,197.75,199.36,251350.0
2026-08-11T15:35:15.377468-04:00,2026-08-11 15:00:00-04:00,199.37,199.61,198.6,199.4,196244.0
2026-08-11T15:35:35.595480-04:00,2026-08-11 14:00:00-04:00,198.18,198.49,197.5,197.71,286906.0
2026-08-11T15:35:35.595480-04:00,2026-08-11 14:30:00-04:00,197.75,199.74,197.75,199.36,251350.0
2026-08-11T15:35:35.595480-04:00,2026-08-11 15:00:00-04:00,199.37,199.61,198.6,199.47,198638.0
2026-08-11T15:35:55.792329-04:00,2026-08-11 14:00:00-04:00,198.18,198.49,197.5,197.71,286906.0
2026-08-11T15:35:55.792329-04:00,2026-08-11 14:30:00-04:00,197.75,199.74,197.75,199.36,251350.0
2026-08-11T15:35:55.792329-04:00,2026-08-11 15:00:00-04:00,199.37,199.61,198.6,199.47,198638.0
2026-08-11T15:36:16.019027-04:00,2026-08-11 14:00:00-04:00,198.18,198.49,197.5,197.71,286906.0
2026-08-11T15:36:16.019027-04:00,2026-08-11 14:30:00-04:00,197.75,199.74,197.75,199.36,251350.0
2026-08-11T15:36:16.019027-04:00,2026-08-11 15:00:00-04:00,199.37,199.61,198.6,199.49,203008.0
2026-08-11T15:36:36.208572-04:00,2026-08-11 14:00:00-04:00,198.18,198.49,197.5,197.71,286906.0
2026-08-11T15:36:36.208572-04:00,2026-08-11 14:30:00-04:00,197.75,199.74,197.75,199.36,251350.0
