time,open,high,low,close,Long Entry,Short Entry,Long Exit,Short Exit,Volume,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label,ADX
1775575800,65.91,66.02,65.31,65.815,0,0,0,0,649123,45.019047069054025,50.66740326919258,,,,,19.359697204388553
1775577600,65.815,67.03,65.7001,66.7899,0,0,0,0,1724257,50.27203344785119,50.218484263896485,,,,,18.931471932561276
1775579400,66.77,66.8256,66.045,66.045,0,0,0,0,748774,46.60786204476024,49.38343007646132,,,,,18.53383418015023
1775581200,66.03,66.1,65.44,65.5,0,0,0,0,654447,44.076580602190205,48.907762798852424,,,,,18.625413505125135
1775583000,65.51,66.285,65.41,66.015,0,0,0,0,714611,47.00550026973973,48.58131903963637,,,,,18.50560679523488
1775584800,66.02,66.11,65.22,65.22,0,0,0,0,635060,43.24062743122674,47.7740186654657,,,,,18.54735314403348
1775586600,65.22,65.28,64.3,64.45,0,0,0,0,785505,39.9067029282494,46.58770359352001,,,,,19.27121263224342
1775588400,64.44,66.13,63.96,65.89,0,0,0,0,1566957,47.983857051279045,45.82761934232728,,,,,18.973620544377173
1775590200,65.89,66.4,65.5,66.34,0,0,0,0,1945963,50.23494037690832,45.246478137097405,,,,,18.410888123080184
1775655000,72,73.6675,70.12,70.44,0,0,0,0,4678708,65.06805180285605,46.1876824840332,,,,,20.290213986788547
1775656800,70.43,70.6699,69.41,70.16,0,0,0,0,1791255,63.672271919392315,47.76049680165929,,,,,21.516309460022292
1775658600,70.21,70.49,68.8453,69.299,0,0,0,0,1305315,59.44923203329445,49.074152659424506,,,,,22.25001855963043
1775660400,69.2601,70.648,69.25,70.15,0,0,0,0,1394955,62.12321730731733,50.71909329000794,,,,,22.99110704258053
1775662200,70.19,70.76,69.71,70.39,0,0,0,0,877295,62.8668997068671,51.966201713641865,,,,,23.723923048582193
1775664000,70.395,70.49,69.34,69.51,0,0,0,0,657091,58.34351886850316,52.91794969931681,,,,,24.100184119290432
1775665800,69.51,70.15,69.3501,69.905,0,0,0,0,632922,59.743668383355626,53.59449505185284,,,,,24.4495693992338
1775667600,69.94,70.2,68.97,69.22,0,0,0,0,671497,56.214913138568576,54.28071298712486,,,,,24.43601016444902
1775669400,69.2012,70.21,69.1601,69.96,0,0,0,0,845533,59.030179819429165,55.348827216927646,,,,,24.42903642713059
1775671200,69.97,70.1861,69.375,69.46,0,0,0,0,705245,56.39182940296948,56.01927929787263,,,,,24.422560813906333
1775673000,69.48,69.69,68.28,68.34,0,0,0,0,892227,50.903516573736745,56.56662852233762,,,,,23.381941557256354
1775674800,68.32,68.98,67.8107,68.275,0,0,0,0,1093435,50.5957533248127,57.33013212209215,,,,,22.015282108220134
1775676600,68.28,69.19,68.28,69.07,0,0,0,0,1385596,54.239888681069814,57.776991524220065,,,,,20.91037381885029
1775741400,69.06,69.79,67.27,67.95,0,0,0,0,1841910,48.78086144344056,57.67312874325808,,,,,19.790549209788484
1775743200,67.99,68.01,66.77,67.2622,0,0,0,0,1063415,45.736552461465315,56.292307361730174,,,,,19.12748093737678
1775745000,67.24,68.15,67,67.645,0,0,0,0,981718,47.69310991067897,55.15093864682208,,,,,18.381481004661822
1775746800,67.625,68.08,67.12,67.41,0,0,0,0,685794,46.58268210344428,54.2318993661185,,,,,17.6887667814265
1775748600,67.42,67.98,67.15,67.6566,0,0,0,0,846793,47.952136230344315,53.219679289191845,,,,,17.045532145565133
1775750400,67.6785,68.59,67.65,68.37,0,0,0,0,1250983,51.801784787523204,52.42931393781014,,,,,15.847616360544228
1775752200,68.37,68.47,67.7528,68.21,0,0,0,0,587911,50.89261601439359,51.89710659108802,,,,,14.735265988739105
1775754000,68.23,68.9,68.165,68.7523,0,0,0,0,700495,53.849155893999,51.47606998470541,,,,,14.152067187442368
1775755800,68.73,68.75,67.8301,67.95,0,0,0,0,717207,49.13593258822602,50.9704285168238,,,,,13.227722093179587
1775757600,67.955,67.955,66.8,66.99,0,0,0,0,1108429,44.155747516716694,49.90796906663005,,,,,13.228660841320874
1775759400,66.995,67.164,66.8242,66.88,0,0,0,0,496968,43.6103142402364,48.995003697863396,,,,,13.229532536023497
1775761200,66.85,67.31,66.58,66.74,0,0,0,0,596668,42.884254612328554,48.42219927204853,,,,,13.464441915758687
1775763000,66.73,66.92,66.545,66.84,0,0,0,0,1042703,43.606473716528356,47.92296501431393,,,,,13.717138900014422
1775827800,67.7,69.13,66.34,67.835,0,0,0,0,2465706,50.3357010031231,47.64409446588917,,,,,13.88582230483945
1775829600,67.81,68.6,67.58,68.525,0,0,0,0,1380107,54.39936274870714,48.04541598769392,,,,,14.042456895034123
